image,label
manipulated_sequences/Face2Face/c40/images/950_836/112.jpg,1
manipulated_sequences/Face2Face/c40/images/950_836/158.jpg,1
manipulated_sequences/Face2Face/c40/images/950_836/20.jpg,1
manipulated_sequences/Face2Face/c40/images/950_836/204.jpg,1
manipulated_sequences/Face2Face/c40/images/950_836/225.jpg,1
manipulated_sequences/Face2Face/c40/images/950_836/250.jpg,1
manipulated_sequences/Face2Face/c40/images/950_836/271.jpg,1
manipulated_sequences/Face2Face/c40/images/950_836/296.jpg,1
manipulated_sequences/Face2Face/c40/images/950_836/317.jpg,1
manipulated_sequences/Face2Face/c40/images/950_836/342.jpg,1
manipulated_sequences/Face2Face/c40/images/950_836/40.jpg,1
manipulated_sequences/Face2Face/c40/images/950_836/66.jpg,1
manipulated_sequences/Face2Face/c40/images/950_836/86.jpg,1
manipulated_sequences/Face2Face/c40/images/952_882/0.jpg,1
manipulated_sequences/Face2Face/c40/images/952_882/107.jpg,1
manipulated_sequences/Face2Face/c40/images/952_882/131.jpg,1
manipulated_sequences/Face2Face/c40/images/952_882/150.jpg,1
manipulated_sequences/Face2Face/c40/images/952_882/173.jpg,1
manipulated_sequences/Face2Face/c40/images/952_882/18.jpg,1
manipulated_sequences/Face2Face/c40/images/952_882/197.jpg,1
manipulated_sequences/Face2Face/c40/images/952_882/215.jpg,1
manipulated_sequences/Face2Face/c40/images/952_882/262.jpg,1
manipulated_sequences/Face2Face/c40/images/952_882/281.jpg,1
manipulated_sequences/Face2Face/c40/images/952_882/304.jpg,1
manipulated_sequences/Face2Face/c40/images/952_882/328.jpg,1
manipulated_sequences/Face2Face/c40/images/952_882/65.jpg,1
manipulated_sequences/Face2Face/c40/images/952_882/84.jpg,1
manipulated_sequences/Face2Face/c40/images/954_976/108.jpg,1
manipulated_sequences/Face2Face/c40/images/954_976/151.jpg,1
manipulated_sequences/Face2Face/c40/images/954_976/173.jpg,1
manipulated_sequences/Face2Face/c40/images/954_976/196.jpg,1
manipulated_sequences/Face2Face/c40/images/954_976/20.jpg,1
manipulated_sequences/Face2Face/c40/images/954_976/216.jpg,1
manipulated_sequences/Face2Face/c40/images/954_976/239.jpg,1
manipulated_sequences/Face2Face/c40/images/954_976/281.jpg,1
manipulated_sequences/Face2Face/c40/images/954_976/304.jpg,1
manipulated_sequences/Face2Face/c40/images/954_976/327.jpg,1
manipulated_sequences/Face2Face/c40/images/954_976/42.jpg,1
manipulated_sequences/Face2Face/c40/images/954_976/65.jpg,1
manipulated_sequences/Face2Face/c40/images/957_959/109.jpg,1
manipulated_sequences/Face2Face/c40/images/957_959/137.jpg,1
manipulated_sequences/Face2Face/c40/images/957_959/165.jpg,1
manipulated_sequences/Face2Face/c40/images/957_959/221.jpg,1
manipulated_sequences/Face2Face/c40/images/957_959/249.jpg,1
manipulated_sequences/Face2Face/c40/images/957_959/25.jpg,1
manipulated_sequences/Face2Face/c40/images/957_959/277.jpg,1
manipulated_sequences/Face2Face/c40/images/957_959/305.jpg,1
manipulated_sequences/Face2Face/c40/images/957_959/361.jpg,1
manipulated_sequences/Face2Face/c40/images/957_959/389.jpg,1
manipulated_sequences/Face2Face/c40/images/957_959/417.jpg,1
manipulated_sequences/Face2Face/c40/images/957_959/81.jpg,1
manipulated_sequences/Face2Face/c40/images/959_957/0.jpg,1
manipulated_sequences/Face2Face/c40/images/959_957/109.jpg,1
manipulated_sequences/Face2Face/c40/images/959_957/138.jpg,1
manipulated_sequences/Face2Face/c40/images/959_957/164.jpg,1
manipulated_sequences/Face2Face/c40/images/959_957/193.jpg,1
manipulated_sequences/Face2Face/c40/images/959_957/219.jpg,1
manipulated_sequences/Face2Face/c40/images/959_957/248.jpg,1
manipulated_sequences/Face2Face/c40/images/959_957/25.jpg,1
manipulated_sequences/Face2Face/c40/images/959_957/277.jpg,1
manipulated_sequences/Face2Face/c40/images/959_957/303.jpg,1
manipulated_sequences/Face2Face/c40/images/959_957/332.jpg,1
manipulated_sequences/Face2Face/c40/images/959_957/358.jpg,1
manipulated_sequences/Face2Face/c40/images/959_957/387.jpg,1
manipulated_sequences/Face2Face/c40/images/959_957/416.jpg,1
manipulated_sequences/Face2Face/c40/images/959_957/54.jpg,1
manipulated_sequences/Face2Face/c40/images/959_957/80.jpg,1
manipulated_sequences/Face2Face/c40/images/960_999/0.jpg,1
manipulated_sequences/Face2Face/c40/images/960_999/110.jpg,1
manipulated_sequences/Face2Face/c40/images/960_999/133.jpg,1
manipulated_sequences/Face2Face/c40/images/960_999/200.jpg,1
manipulated_sequences/Face2Face/c40/images/960_999/221.jpg,1
manipulated_sequences/Face2Face/c40/images/960_999/267.jpg,1
manipulated_sequences/Face2Face/c40/images/960_999/288.jpg,1
manipulated_sequences/Face2Face/c40/images/960_999/311.jpg,1
manipulated_sequences/Face2Face/c40/images/960_999/334.jpg,1
manipulated_sequences/Face2Face/c40/images/960_999/43.jpg,1
manipulated_sequences/Face2Face/c40/images/960_999/66.jpg,1
manipulated_sequences/Face2Face/c40/images/960_999/87.jpg,1
manipulated_sequences/Face2Face/c40/images/961_069/0.jpg,1
manipulated_sequences/Face2Face/c40/images/961_069/105.jpg,1
manipulated_sequences/Face2Face/c40/images/961_069/127.jpg,1
manipulated_sequences/Face2Face/c40/images/961_069/149.jpg,1
manipulated_sequences/Face2Face/c40/images/961_069/19.jpg,1
manipulated_sequences/Face2Face/c40/images/961_069/213.jpg,1
manipulated_sequences/Face2Face/c40/images/961_069/235.jpg,1
manipulated_sequences/Face2Face/c40/images/961_069/278.jpg,1
manipulated_sequences/Face2Face/c40/images/961_069/300.jpg,1
manipulated_sequences/Face2Face/c40/images/961_069/322.jpg,1
manipulated_sequences/Face2Face/c40/images/961_069/41.jpg,1
manipulated_sequences/Face2Face/c40/images/961_069/62.jpg,1
manipulated_sequences/Face2Face/c40/images/962_929/0.jpg,1
manipulated_sequences/Face2Face/c40/images/962_929/150.jpg,1
manipulated_sequences/Face2Face/c40/images/962_929/181.jpg,1
manipulated_sequences/Face2Face/c40/images/962_929/27.jpg,1
manipulated_sequences/Face2Face/c40/images/962_929/366.jpg,1
manipulated_sequences/Face2Face/c40/images/962_929/428.jpg,1
manipulated_sequences/Face2Face/c40/images/962_929/459.jpg,1
manipulated_sequences/Face2Face/c40/images/962_929/58.jpg,1
manipulated_sequences/Face2Face/c40/images/963_879/0.jpg,1
manipulated_sequences/Face2Face/c40/images/963_879/180.jpg,1
manipulated_sequences/Face2Face/c40/images/963_879/227.jpg,1
manipulated_sequences/Face2Face/c40/images/963_879/273.jpg,1
manipulated_sequences/Face2Face/c40/images/963_879/319.jpg,1
manipulated_sequences/Face2Face/c40/images/963_879/41.jpg,1
manipulated_sequences/Face2Face/c40/images/963_879/412.jpg,1
manipulated_sequences/Face2Face/c40/images/963_879/505.jpg,1
manipulated_sequences/Face2Face/c40/images/963_879/551.jpg,1
manipulated_sequences/Face2Face/c40/images/963_879/598.jpg,1
manipulated_sequences/Face2Face/c40/images/963_879/644.jpg,1
manipulated_sequences/Face2Face/c40/images/963_879/691.jpg,1
manipulated_sequences/Face2Face/c40/images/963_879/88.jpg,1
manipulated_sequences/Face2Face/c40/images/964_174/108.jpg,1
manipulated_sequences/Face2Face/c40/images/964_174/135.jpg,1
manipulated_sequences/Face2Face/c40/images/964_174/163.jpg,1
manipulated_sequences/Face2Face/c40/images/964_174/190.jpg,1
manipulated_sequences/Face2Face/c40/images/964_174/220.jpg,1
manipulated_sequences/Face2Face/c40/images/964_174/247.jpg,1
manipulated_sequences/Face2Face/c40/images/964_174/27.jpg,1
manipulated_sequences/Face2Face/c40/images/964_174/274.jpg,1
manipulated_sequences/Face2Face/c40/images/964_174/356.jpg,1
manipulated_sequences/Face2Face/c40/images/964_174/413.jpg,1
manipulated_sequences/Face2Face/c40/images/964_174/54.jpg,1
manipulated_sequences/Face2Face/c40/images/964_174/81.jpg,1
manipulated_sequences/Face2Face/c40/images/965_948/114.jpg,1
manipulated_sequences/Face2Face/c40/images/965_948/137.jpg,1
manipulated_sequences/Face2Face/c40/images/965_948/160.jpg,1
manipulated_sequences/Face2Face/c40/images/965_948/183.jpg,1
manipulated_sequences/Face2Face/c40/images/965_948/20.jpg,1
manipulated_sequences/Face2Face/c40/images/965_948/207.jpg,1
manipulated_sequences/Face2Face/c40/images/965_948/230.jpg,1
manipulated_sequences/Face2Face/c40/images/965_948/253.jpg,1
manipulated_sequences/Face2Face/c40/images/965_948/277.jpg,1
manipulated_sequences/Face2Face/c40/images/965_948/347.jpg,1
manipulated_sequences/Face2Face/c40/images/965_948/44.jpg,1
manipulated_sequences/Face2Face/c40/images/965_948/67.jpg,1
manipulated_sequences/Face2Face/c40/images/966_988/119.jpg,1
manipulated_sequences/Face2Face/c40/images/966_988/143.jpg,1
manipulated_sequences/Face2Face/c40/images/966_988/241.jpg,1
manipulated_sequences/Face2Face/c40/images/966_988/265.jpg,1
manipulated_sequences/Face2Face/c40/images/966_988/338.jpg,1
manipulated_sequences/Face2Face/c40/images/966_988/363.jpg,1
manipulated_sequences/Face2Face/c40/images/966_988/70.jpg,1
manipulated_sequences/Face2Face/c40/images/966_988/95.jpg,1
manipulated_sequences/Face2Face/c40/images/967_984/132.jpg,1
manipulated_sequences/Face2Face/c40/images/967_984/154.jpg,1
manipulated_sequences/Face2Face/c40/images/967_984/201.jpg,1
manipulated_sequences/Face2Face/c40/images/967_984/22.jpg,1
manipulated_sequences/Face2Face/c40/images/967_984/223.jpg,1
manipulated_sequences/Face2Face/c40/images/967_984/267.jpg,1
manipulated_sequences/Face2Face/c40/images/967_984/289.jpg,1
manipulated_sequences/Face2Face/c40/images/967_984/311.jpg,1
manipulated_sequences/Face2Face/c40/images/967_984/336.jpg,1
manipulated_sequences/Face2Face/c40/images/967_984/66.jpg,1
manipulated_sequences/Face2Face/c40/images/967_984/88.jpg,1
manipulated_sequences/Face2Face/c40/images/968_884/0.jpg,1
manipulated_sequences/Face2Face/c40/images/968_884/138.jpg,1
manipulated_sequences/Face2Face/c40/images/968_884/158.jpg,1
manipulated_sequences/Face2Face/c40/images/968_884/178.jpg,1
manipulated_sequences/Face2Face/c40/images/968_884/18.jpg,1
manipulated_sequences/Face2Face/c40/images/968_884/198.jpg,1
manipulated_sequences/Face2Face/c40/images/968_884/218.jpg,1
manipulated_sequences/Face2Face/c40/images/968_884/238.jpg,1
manipulated_sequences/Face2Face/c40/images/968_884/258.jpg,1
manipulated_sequences/Face2Face/c40/images/968_884/278.jpg,1
manipulated_sequences/Face2Face/c40/images/968_884/299.jpg,1
manipulated_sequences/Face2Face/c40/images/968_884/38.jpg,1
manipulated_sequences/Face2Face/c40/images/968_884/58.jpg,1
manipulated_sequences/Face2Face/c40/images/968_884/78.jpg,1
manipulated_sequences/Face2Face/c40/images/968_884/98.jpg,1
manipulated_sequences/Face2Face/c40/images/969_897/0.jpg,1
manipulated_sequences/Face2Face/c40/images/969_897/109.jpg,1
manipulated_sequences/Face2Face/c40/images/969_897/131.jpg,1
manipulated_sequences/Face2Face/c40/images/969_897/152.jpg,1
manipulated_sequences/Face2Face/c40/images/969_897/176.jpg,1
manipulated_sequences/Face2Face/c40/images/969_897/21.jpg,1
manipulated_sequences/Face2Face/c40/images/969_897/219.jpg,1
manipulated_sequences/Face2Face/c40/images/969_897/264.jpg,1
manipulated_sequences/Face2Face/c40/images/969_897/285.jpg,1
manipulated_sequences/Face2Face/c40/images/969_897/307.jpg,1
manipulated_sequences/Face2Face/c40/images/969_897/42.jpg,1
manipulated_sequences/Face2Face/c40/images/969_897/64.jpg,1
manipulated_sequences/Face2Face/c40/images/969_897/88.jpg,1
manipulated_sequences/Face2Face/c40/images/972_718/0.jpg,1
manipulated_sequences/Face2Face/c40/images/972_718/101.jpg,1
manipulated_sequences/Face2Face/c40/images/972_718/143.jpg,1
manipulated_sequences/Face2Face/c40/images/972_718/164.jpg,1
manipulated_sequences/Face2Face/c40/images/972_718/18.jpg,1
manipulated_sequences/Face2Face/c40/images/972_718/185.jpg,1
manipulated_sequences/Face2Face/c40/images/972_718/205.jpg,1
manipulated_sequences/Face2Face/c40/images/972_718/247.jpg,1
manipulated_sequences/Face2Face/c40/images/972_718/268.jpg,1
manipulated_sequences/Face2Face/c40/images/972_718/39.jpg,1
manipulated_sequences/Face2Face/c40/images/972_718/60.jpg,1
manipulated_sequences/Face2Face/c40/images/975_978/0.jpg,1
manipulated_sequences/Face2Face/c40/images/975_978/119.jpg,1
manipulated_sequences/Face2Face/c40/images/975_978/140.jpg,1
manipulated_sequences/Face2Face/c40/images/975_978/18.jpg,1
manipulated_sequences/Face2Face/c40/images/975_978/180.jpg,1
manipulated_sequences/Face2Face/c40/images/975_978/201.jpg,1
manipulated_sequences/Face2Face/c40/images/975_978/241.jpg,1
manipulated_sequences/Face2Face/c40/images/975_978/303.jpg,1
manipulated_sequences/Face2Face/c40/images/975_978/38.jpg,1
manipulated_sequences/Face2Face/c40/images/975_978/58.jpg,1
manipulated_sequences/Face2Face/c40/images/975_978/79.jpg,1
manipulated_sequences/Face2Face/c40/images/975_978/99.jpg,1
manipulated_sequences/Face2Face/c40/images/976_954/0.jpg,1
manipulated_sequences/Face2Face/c40/images/976_954/107.jpg,1
manipulated_sequences/Face2Face/c40/images/976_954/129.jpg,1
manipulated_sequences/Face2Face/c40/images/976_954/19.jpg,1
manipulated_sequences/Face2Face/c40/images/976_954/195.jpg,1
manipulated_sequences/Face2Face/c40/images/976_954/217.jpg,1
manipulated_sequences/Face2Face/c40/images/976_954/239.jpg,1
manipulated_sequences/Face2Face/c40/images/976_954/261.jpg,1
manipulated_sequences/Face2Face/c40/images/976_954/283.jpg,1
manipulated_sequences/Face2Face/c40/images/976_954/305.jpg,1
manipulated_sequences/Face2Face/c40/images/976_954/41.jpg,1
manipulated_sequences/Face2Face/c40/images/976_954/63.jpg,1
manipulated_sequences/Face2Face/c40/images/976_954/85.jpg,1
manipulated_sequences/Face2Face/c40/images/977_075/0.jpg,1
manipulated_sequences/Face2Face/c40/images/977_075/122.jpg,1
manipulated_sequences/Face2Face/c40/images/977_075/161.jpg,1
manipulated_sequences/Face2Face/c40/images/977_075/200.jpg,1
manipulated_sequences/Face2Face/c40/images/977_075/244.jpg,1
manipulated_sequences/Face2Face/c40/images/977_075/283.jpg,1
manipulated_sequences/Face2Face/c40/images/977_075/322.jpg,1
manipulated_sequences/Face2Face/c40/images/977_075/366.jpg,1
manipulated_sequences/Face2Face/c40/images/977_075/39.jpg,1
manipulated_sequences/Face2Face/c40/images/977_075/405.jpg,1
manipulated_sequences/Face2Face/c40/images/977_075/444.jpg,1
manipulated_sequences/Face2Face/c40/images/977_075/488.jpg,1
manipulated_sequences/Face2Face/c40/images/977_075/527.jpg,1
manipulated_sequences/Face2Face/c40/images/978_975/116.jpg,1
manipulated_sequences/Face2Face/c40/images/978_975/136.jpg,1
manipulated_sequences/Face2Face/c40/images/978_975/15.jpg,1
manipulated_sequences/Face2Face/c40/images/978_975/157.jpg,1
manipulated_sequences/Face2Face/c40/images/978_975/177.jpg,1
manipulated_sequences/Face2Face/c40/images/978_975/197.jpg,1
manipulated_sequences/Face2Face/c40/images/978_975/218.jpg,1
manipulated_sequences/Face2Face/c40/images/978_975/279.jpg,1
manipulated_sequences/Face2Face/c40/images/978_975/299.jpg,1
manipulated_sequences/Face2Face/c40/images/978_975/35.jpg,1
manipulated_sequences/Face2Face/c40/images/978_975/76.jpg,1
manipulated_sequences/Face2Face/c40/images/978_975/96.jpg,1
manipulated_sequences/Face2Face/c40/images/981_985/0.jpg,1
manipulated_sequences/Face2Face/c40/images/981_985/112.jpg,1
manipulated_sequences/Face2Face/c40/images/981_985/134.jpg,1
manipulated_sequences/Face2Face/c40/images/981_985/156.jpg,1
manipulated_sequences/Face2Face/c40/images/981_985/181.jpg,1
manipulated_sequences/Face2Face/c40/images/981_985/204.jpg,1
manipulated_sequences/Face2Face/c40/images/981_985/226.jpg,1
manipulated_sequences/Face2Face/c40/images/981_985/248.jpg,1
manipulated_sequences/Face2Face/c40/images/981_985/271.jpg,1
manipulated_sequences/Face2Face/c40/images/981_985/293.jpg,1
manipulated_sequences/Face2Face/c40/images/981_985/341.jpg,1
manipulated_sequences/Face2Face/c40/images/981_985/44.jpg,1
manipulated_sequences/Face2Face/c40/images/983_113/0.jpg,1
manipulated_sequences/Face2Face/c40/images/983_113/133.jpg,1
manipulated_sequences/Face2Face/c40/images/983_113/160.jpg,1
manipulated_sequences/Face2Face/c40/images/983_113/187.jpg,1
manipulated_sequences/Face2Face/c40/images/983_113/214.jpg,1
manipulated_sequences/Face2Face/c40/images/983_113/24.jpg,1
manipulated_sequences/Face2Face/c40/images/983_113/241.jpg,1
manipulated_sequences/Face2Face/c40/images/983_113/269.jpg,1
manipulated_sequences/Face2Face/c40/images/983_113/296.jpg,1
manipulated_sequences/Face2Face/c40/images/983_113/323.jpg,1
manipulated_sequences/Face2Face/c40/images/983_113/350.jpg,1
manipulated_sequences/Face2Face/c40/images/983_113/405.jpg,1
manipulated_sequences/Face2Face/c40/images/983_113/78.jpg,1
manipulated_sequences/Face2Face/c40/images/984_967/111.jpg,1
manipulated_sequences/Face2Face/c40/images/984_967/133.jpg,1
manipulated_sequences/Face2Face/c40/images/984_967/156.jpg,1
manipulated_sequences/Face2Face/c40/images/984_967/179.jpg,1
manipulated_sequences/Face2Face/c40/images/984_967/20.jpg,1
manipulated_sequences/Face2Face/c40/images/984_967/269.jpg,1
manipulated_sequences/Face2Face/c40/images/984_967/292.jpg,1
manipulated_sequences/Face2Face/c40/images/984_967/315.jpg,1
manipulated_sequences/Face2Face/c40/images/984_967/338.jpg,1
manipulated_sequences/Face2Face/c40/images/984_967/43.jpg,1
manipulated_sequences/Face2Face/c40/images/984_967/65.jpg,1
manipulated_sequences/Face2Face/c40/images/984_967/88.jpg,1
manipulated_sequences/Face2Face/c40/images/985_981/0.jpg,1
manipulated_sequences/Face2Face/c40/images/985_981/112.jpg,1
manipulated_sequences/Face2Face/c40/images/985_981/135.jpg,1
manipulated_sequences/Face2Face/c40/images/985_981/158.jpg,1
manipulated_sequences/Face2Face/c40/images/985_981/181.jpg,1
manipulated_sequences/Face2Face/c40/images/985_981/20.jpg,1
manipulated_sequences/Face2Face/c40/images/985_981/204.jpg,1
manipulated_sequences/Face2Face/c40/images/985_981/227.jpg,1
manipulated_sequences/Face2Face/c40/images/985_981/250.jpg,1
manipulated_sequences/Face2Face/c40/images/985_981/273.jpg,1
manipulated_sequences/Face2Face/c40/images/985_981/296.jpg,1
manipulated_sequences/Face2Face/c40/images/985_981/319.jpg,1
manipulated_sequences/Face2Face/c40/images/985_981/342.jpg,1
manipulated_sequences/Face2Face/c40/images/985_981/43.jpg,1
manipulated_sequences/Face2Face/c40/images/985_981/66.jpg,1
manipulated_sequences/Face2Face/c40/images/985_981/89.jpg,1
manipulated_sequences/Face2Face/c40/images/986_994/0.jpg,1
manipulated_sequences/Face2Face/c40/images/986_994/122.jpg,1
manipulated_sequences/Face2Face/c40/images/986_994/144.jpg,1
manipulated_sequences/Face2Face/c40/images/986_994/16.jpg,1
manipulated_sequences/Face2Face/c40/images/986_994/183.jpg,1
manipulated_sequences/Face2Face/c40/images/986_994/205.jpg,1
manipulated_sequences/Face2Face/c40/images/986_994/227.jpg,1
manipulated_sequences/Face2Face/c40/images/986_994/244.jpg,1
manipulated_sequences/Face2Face/c40/images/986_994/266.jpg,1
manipulated_sequences/Face2Face/c40/images/986_994/288.jpg,1
manipulated_sequences/Face2Face/c40/images/986_994/38.jpg,1
manipulated_sequences/Face2Face/c40/images/986_994/61.jpg,1
manipulated_sequences/Face2Face/c40/images/986_994/77.jpg,1
manipulated_sequences/Face2Face/c40/images/986_994/99.jpg,1
manipulated_sequences/Face2Face/c40/images/987_938/0.jpg,1
manipulated_sequences/Face2Face/c40/images/987_938/119.jpg,1
manipulated_sequences/Face2Face/c40/images/987_938/146.jpg,1
manipulated_sequences/Face2Face/c40/images/987_938/169.jpg,1
manipulated_sequences/Face2Face/c40/images/987_938/192.jpg,1
manipulated_sequences/Face2Face/c40/images/987_938/23.jpg,1
manipulated_sequences/Face2Face/c40/images/987_938/242.jpg,1
manipulated_sequences/Face2Face/c40/images/987_938/265.jpg,1
manipulated_sequences/Face2Face/c40/images/987_938/339.jpg,1
manipulated_sequences/Face2Face/c40/images/987_938/365.jpg,1
manipulated_sequences/Face2Face/c40/images/987_938/46.jpg,1
manipulated_sequences/Face2Face/c40/images/987_938/73.jpg,1
manipulated_sequences/Face2Face/c40/images/988_966/191.jpg,1
manipulated_sequences/Face2Face/c40/images/988_966/216.jpg,1
manipulated_sequences/Face2Face/c40/images/988_966/240.jpg,1
manipulated_sequences/Face2Face/c40/images/988_966/265.jpg,1
manipulated_sequences/Face2Face/c40/images/988_966/289.jpg,1
manipulated_sequences/Face2Face/c40/images/988_966/313.jpg,1
manipulated_sequences/Face2Face/c40/images/988_966/338.jpg,1
manipulated_sequences/Face2Face/c40/images/988_966/362.jpg,1
manipulated_sequences/Face2Face/c40/images/988_966/45.jpg,1
manipulated_sequences/Face2Face/c40/images/988_966/70.jpg,1
manipulated_sequences/Face2Face/c40/images/989_993/0.jpg,1
manipulated_sequences/Face2Face/c40/images/989_993/102.jpg,1
manipulated_sequences/Face2Face/c40/images/989_993/135.jpg,1
manipulated_sequences/Face2Face/c40/images/989_993/160.jpg,1
manipulated_sequences/Face2Face/c40/images/989_993/186.jpg,1
manipulated_sequences/Face2Face/c40/images/989_993/238.jpg,1
manipulated_sequences/Face2Face/c40/images/989_993/25.jpg,1
manipulated_sequences/Face2Face/c40/images/989_993/270.jpg,1
manipulated_sequences/Face2Face/c40/images/989_993/321.jpg,1
manipulated_sequences/Face2Face/c40/images/989_993/347.jpg,1
manipulated_sequences/Face2Face/c40/images/989_993/373.jpg,1
manipulated_sequences/Face2Face/c40/images/989_993/405.jpg,1
manipulated_sequences/Face2Face/c40/images/989_993/51.jpg,1
manipulated_sequences/Face2Face/c40/images/989_993/77.jpg,1
manipulated_sequences/Face2Face/c40/images/990_008/161.jpg,1
manipulated_sequences/Face2Face/c40/images/990_008/18.jpg,1
manipulated_sequences/Face2Face/c40/images/990_008/181.jpg,1
manipulated_sequences/Face2Face/c40/images/990_008/201.jpg,1
manipulated_sequences/Face2Face/c40/images/990_008/222.jpg,1
manipulated_sequences/Face2Face/c40/images/990_008/242.jpg,1
manipulated_sequences/Face2Face/c40/images/990_008/283.jpg,1
manipulated_sequences/Face2Face/c40/images/990_008/304.jpg,1
manipulated_sequences/Face2Face/c40/images/990_008/38.jpg,1
manipulated_sequences/Face2Face/c40/images/990_008/59.jpg,1
manipulated_sequences/Face2Face/c40/images/990_008/79.jpg,1
manipulated_sequences/Face2Face/c40/images/993_989/0.jpg,1
manipulated_sequences/Face2Face/c40/images/993_989/106.jpg,1
manipulated_sequences/Face2Face/c40/images/993_989/134.jpg,1
manipulated_sequences/Face2Face/c40/images/993_989/161.jpg,1
manipulated_sequences/Face2Face/c40/images/993_989/188.jpg,1
manipulated_sequences/Face2Face/c40/images/993_989/24.jpg,1
manipulated_sequences/Face2Face/c40/images/993_989/243.jpg,1
manipulated_sequences/Face2Face/c40/images/993_989/271.jpg,1
manipulated_sequences/Face2Face/c40/images/993_989/298.jpg,1
manipulated_sequences/Face2Face/c40/images/993_989/353.jpg,1
manipulated_sequences/Face2Face/c40/images/993_989/408.jpg,1
manipulated_sequences/Face2Face/c40/images/993_989/52.jpg,1
manipulated_sequences/Face2Face/c40/images/993_989/79.jpg,1
manipulated_sequences/Face2Face/c40/images/994_986/0.jpg,1
manipulated_sequences/Face2Face/c40/images/994_986/103.jpg,1
manipulated_sequences/Face2Face/c40/images/994_986/124.jpg,1
manipulated_sequences/Face2Face/c40/images/994_986/145.jpg,1
manipulated_sequences/Face2Face/c40/images/994_986/167.jpg,1
manipulated_sequences/Face2Face/c40/images/994_986/188.jpg,1
manipulated_sequences/Face2Face/c40/images/994_986/19.jpg,1
manipulated_sequences/Face2Face/c40/images/994_986/209.jpg,1
manipulated_sequences/Face2Face/c40/images/994_986/251.jpg,1
manipulated_sequences/Face2Face/c40/images/994_986/272.jpg,1
manipulated_sequences/Face2Face/c40/images/994_986/293.jpg,1
manipulated_sequences/Face2Face/c40/images/994_986/315.jpg,1
manipulated_sequences/Face2Face/c40/images/994_986/40.jpg,1
manipulated_sequences/Face2Face/c40/images/994_986/61.jpg,1
manipulated_sequences/Face2Face/c40/images/994_986/82.jpg,1
manipulated_sequences/Face2Face/c40/images/996_056/102.jpg,1
manipulated_sequences/Face2Face/c40/images/996_056/123.jpg,1
manipulated_sequences/Face2Face/c40/images/996_056/144.jpg,1
manipulated_sequences/Face2Face/c40/images/996_056/164.jpg,1
manipulated_sequences/Face2Face/c40/images/996_056/18.jpg,1
manipulated_sequences/Face2Face/c40/images/996_056/185.jpg,1
manipulated_sequences/Face2Face/c40/images/996_056/206.jpg,1
manipulated_sequences/Face2Face/c40/images/996_056/227.jpg,1
manipulated_sequences/Face2Face/c40/images/996_056/290.jpg,1
manipulated_sequences/Face2Face/c40/images/996_056/311.jpg,1
manipulated_sequences/Face2Face/c40/images/996_056/60.jpg,1
manipulated_sequences/Face2Face/c40/images/996_056/81.jpg,1
manipulated_sequences/Face2Face/c40/images/997_040/0.jpg,1
manipulated_sequences/Face2Face/c40/images/997_040/114.jpg,1
manipulated_sequences/Face2Face/c40/images/997_040/173.jpg,1
manipulated_sequences/Face2Face/c40/images/997_040/202.jpg,1
manipulated_sequences/Face2Face/c40/images/997_040/26.jpg,1
manipulated_sequences/Face2Face/c40/images/997_040/261.jpg,1
manipulated_sequences/Face2Face/c40/images/997_040/290.jpg,1
manipulated_sequences/Face2Face/c40/images/997_040/319.jpg,1
manipulated_sequences/Face2Face/c40/images/997_040/349.jpg,1
manipulated_sequences/Face2Face/c40/images/997_040/378.jpg,1
manipulated_sequences/Face2Face/c40/images/997_040/407.jpg,1
manipulated_sequences/Face2Face/c40/images/997_040/437.jpg,1
manipulated_sequences/Face2Face/c40/images/997_040/55.jpg,1
manipulated_sequences/Face2Face/c40/images/997_040/85.jpg,1
manipulated_sequences/Face2Face/c40/images/998_561/0.jpg,1
manipulated_sequences/Face2Face/c40/images/998_561/112.jpg,1
manipulated_sequences/Face2Face/c40/images/998_561/135.jpg,1
manipulated_sequences/Face2Face/c40/images/998_561/181.jpg,1
manipulated_sequences/Face2Face/c40/images/998_561/20.jpg,1
manipulated_sequences/Face2Face/c40/images/998_561/204.jpg,1
manipulated_sequences/Face2Face/c40/images/998_561/250.jpg,1
manipulated_sequences/Face2Face/c40/images/998_561/273.jpg,1
manipulated_sequences/Face2Face/c40/images/998_561/296.jpg,1
manipulated_sequences/Face2Face/c40/images/998_561/319.jpg,1
manipulated_sequences/Face2Face/c40/images/998_561/343.jpg,1
manipulated_sequences/Face2Face/c40/images/998_561/43.jpg,1
manipulated_sequences/Face2Face/c40/images/998_561/66.jpg,1
manipulated_sequences/Face2Face/c40/images/999_960/0.jpg,1
manipulated_sequences/Face2Face/c40/images/999_960/109.jpg,1
manipulated_sequences/Face2Face/c40/images/999_960/154.jpg,1
manipulated_sequences/Face2Face/c40/images/999_960/177.jpg,1
manipulated_sequences/Face2Face/c40/images/999_960/20.jpg,1
manipulated_sequences/Face2Face/c40/images/999_960/221.jpg,1
manipulated_sequences/Face2Face/c40/images/999_960/244.jpg,1
manipulated_sequences/Face2Face/c40/images/999_960/266.jpg,1
manipulated_sequences/Face2Face/c40/images/999_960/289.jpg,1
manipulated_sequences/Face2Face/c40/images/999_960/311.jpg,1
manipulated_sequences/Face2Face/c40/images/999_960/334.jpg,1
manipulated_sequences/Face2Face/c40/images/999_960/42.jpg,1
